,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,log10_bf
RPH3AL,0.9550000000000001,0.04499999999999993,3.055048638959419,5.156985e-06,2.8930017e-05,1e-07,0.25,-2.3710682,-2.360085,1.6981195,-8.780215,3.4333076,0.010502055,0.044571754,0.033503691084611036,0.06590752242926136,0.09652933,0.45067763,True,0.48501812898346863
WDR60,0.953,0.04700000000000004,3.0094670996713875,2.3300687e-05,0.00014899061,1e-07,0.25,-2.3710144,-2.495078,1.7174517,-7.083647,4.9043465,0.04765761,0.2357539,0.11981828506530388,0.2477570738440289,0.42921957,2.5650594,True,0.47848959987352124
SLC28A2,0.9456,0.054400000000000004,2.8554553195417203,2.3700427e-06,1.7602146e-05,1e-07,0.25,-2.370406,-2.334571,4.0251555,-14.92509,11.265135,0.0042052856,0.024385216,0.00908574673480977,0.027950310559006236,0.040688045,0.2447111,True,0.45567536898866867
ARRDC3-AS1,0.9481999999999999,0.05180000000000007,2.9071751186987034,7.6617124e-07,4.3816635e-06,1e-07,0.25,-2.3692894,-2.498125,1.8203342,-7.514982,4.353256,0.0008428983,0.006647003,0.003975014196479273,0.010351966873706002,0.0062685483,0.07171087,True,0.4634711930491727
MERTK,0.94,0.06000000000000005,2.751535157013593,9.429416e-07,4.8903617e-06,1e-07,0.25,-2.3688707,-2.296094,2.3091702,-10.948455,5.7246017,0.0014023086,0.0056708828,0.004542873367404884,0.00966183574879227,0.010410907,0.056216598,True,0.43957506628142484
PGAP1,0.9468,0.053200000000000025,2.879029303884215,6.871053e-06,2.7119315e-05,1e-07,0.25,-2.3679185,-2.3240886,2.424732,-11.951288,4.88334,0.012943293,0.038105745,0.0369108461101647,0.055210489993098556,0.11530386,0.3676202,True,0.4592460853344468
CASZ1,0.9420000000000001,0.05799999999999994,2.787562102231878,1.3680132e-05,6.75638e-05,1e-07,0.25,-2.3668997,-2.3544664,1.9411596,-8.958623,4.2872677,0.028824903,0.095848605,0.08233957978421357,0.14423740510696959,0.2622925,1.0011836,True,0.44522455153589924
LMBR1L,0.9538,0.04620000000000002,3.0274740018106154,7.2776816e-06,3.8113176e-05,1e-07,0.25,-2.3665264,-2.379918,1.6656297,-7.337122,4.3381615,0.014477448,0.059466764,0.045996592844974475,0.07729468599033788,0.1349576,0.6297866,True,0.48108042237653037
VPS9D1,0.9578,0.042200000000000015,3.122218540340339,3.4800653e-06,2.0652507e-05,1e-07,0.25,-2.36294,-2.389501,1.6725545,-8.011744,3.157463,0.0048548523,0.025952805,0.017603634298693934,0.04106280193236712,0.04592506,0.2629966,True,0.4944632983374103
ELF3,0.9541999999999999,0.04580000000000006,3.0365889941012614,0.0005262961,0.002644087,1e-07,0.25,-2.3607528,-2.351949,1.6618502,-10.311209,6.472315,0.68243647,1.9105204,0.566155593412834,0.89889579020012,6.195171,20.266277,True,0.48238601364042477
DOC2A,0.9392,0.060799999999999965,2.7374385062754003,8.4027033e-07,6.8814406e-06,1e-07,0.25,-2.3587813,-2.3184347,2.8932703,-11.345975,7.5498056,0.00046198338,0.013485243,0.003975014196479273,0.01414768806073153,0.0031803146,0.14179848,True,0.43734437199728954
PTPRG,0.9440000000000001,0.05599999999999994,2.8247743074321603,8.9894775e-06,3.415743e-05,1e-07,0.25,-2.3587143,-2.1964974,2.6143553,-11.606946,7.181389,0.016122831,0.040364247,0.052810902896081806,0.06004140786749466,0.13452347,0.40474588,True,0.45098375448857486
MAST4,0.9450000000000001,0.05499999999999994,2.843851571025118,8.228665e-06,3.5652898e-05,1e-07,0.25,-2.3582516,-2.2929468,1.9544554,-8.841615,4.9286165,0.017795667,0.054220494,0.05451448040885864,0.08557625948930263,0.15508203,0.5287851,True,0.4539069255586034
DSEL,0.9474,0.05259999999999998,2.8910050911871408,9.993247e-07,4.686954e-06,1e-07,0.25,-2.3578272,-2.2892818,2.1707015,-11.190951,6.728262,0.0017179846,0.006757284,0.0034071550255536627,0.00966183574879227,0.020097347,0.06865911,True,0.4610488564980408
WDR7,0.9488,0.05120000000000002,2.9194583114251467,1.6058307e-06,9.04379e-06,1e-07,0.25,-2.3574772,-2.3396587,2.4435797,-10.761915,7.205862,0.0037764658,0.012416774,0.00908574673480977,0.014837819185645262,0.034387566,0.1285776,True,0.4653022781131314
MFSD14C,0.9676,0.032399999999999984,3.3966600576305104,7.092675e-06,4.5661447e-05,1e-07,0.25,-2.3572834,-2.6768122,2.640898,-9.043727,6.502282,0.011942846,0.0832864,0.04088586030664398,0.09282263630089678,0.10092512,0.8444565,True,0.531052084273821
KMT2E-AS1,0.9524,0.047599999999999976,2.996152153791112,8.914581e-06,3.677991e-05,1e-07,0.25,-2.3559954,-2.327806,2.7905557,-10.130107,6.596319,0.018376602,0.074501835,0.05394662123793303,0.11283643892339491,0.17357574,0.7343396,True,0.47656386440707454
HIST1H2BC,0.9544,0.045599999999999974,3.041174945442932,1.043886e-05,7.201869e-05,1e-07,0.25,-2.3539667,-2.4277105,2.346591,-9.978747,6.3647156,0.016999405,0.10471897,0.04088586030664398,0.1149068322981361,0.15005244,1.1641886,True,0.48304140393188255
PLA2G4C,0.9463999999999999,0.05360000000000009,2.871116068586629,1.6975721e-06,9.320616e-06,1e-07,0.25,-2.3520973,-2.4640846,2.4858685,-9.149769,6.202591,0.002395462,0.016035147,0.00908574673480977,0.024499654934437558,0.018393558,0.1577175,True,0.45805074978358573
VPS13C,0.9432,0.05679999999999996,2.809741858041939,2.3350489e-05,0.00011935514,1e-07,0.25,-2.3512034,-2.2864342,1.9080149,-8.409126,3.8014116,0.041290324,0.15003441,0.10618966496308922,0.18702553485162077,0.3631238,1.5809299,True,0.4486664214231165
RNF139-AS1,0.9446,0.055400000000000005,2.8361817937898715,1.0836342e-06,4.309816e-06,1e-07,0.25,-2.351184,-2.3187456,2.1447399,-9.002346,6.190138,0.0023871686,0.011113181,0.006814310051107327,0.022084195997239483,0.024394661,0.110994734,True,0.45273406485828604
CTC1,0.9496,0.0504,2.936049480336206,3.485912e-06,2.0987909e-05,1e-07,0.25,-2.3510737,-2.3261857,1.8445243,-8.08928,5.077882,0.0047146413,0.02209231,0.013060760931289047,0.033816425120772965,0.04229112,0.22675195,True,0.46776337035143434
PCAT1,0.9506,0.0494,2.9571427480765746,3.309225e-06,3.0931275e-05,1e-07,0.25,-2.3497274,-2.2918577,3.31919,-11.896112,8.567117,0.009409677,0.056327105,0.02668938103350371,0.053485162180814234,0.082788706,0.5870447,True,0.47087228943955983
ACCS,0.946,0.05400000000000005,2.8632583478732596,2.912958e-06,1.6935599e-05,1e-07,0.25,-2.3482943,-2.3381834,2.0361304,-8.687093,5.495967,0.0031521248,0.028030166,0.011925042589437825,0.03968253968253966,0.026695289,0.298781,True,0.456860535600103
CCNL1,0.9433999999999999,0.056600000000000095,2.8134812195625503,5.9477203e-05,0.00024072359,1e-07,0.25,-2.3475378,-2.241641,1.9197131,-8.698358,4.9775047,0.117397286,0.32865,0.2470187393526407,0.3592132505176049,1.0233423,3.3326764,True,0.4492440205299459
SYNM,0.945,0.05500000000000005,2.843851571025116,1.5169556e-06,8.693253e-06,1e-07,0.25,-2.3460407,-2.2857866,2.3930423,-10.682586,7.7346516,0.0027125767,0.010913527,0.00908574673480977,0.01587301587301586,0.022375466,0.11296551,True,0.453906925558603
TRPS1,0.9483999999999999,0.05160000000000009,2.911254498449375,2.341979e-06,7.829341e-06,1e-07,0.25,-2.3449597,-2.4200878,3.1990087,-12.822886,8.124115,0.0023731585,0.010904719,0.00851788756388416,0.04140786749482398,0.020442374,0.103141315,True,0.46408017262686274
PTPDC1,0.9496,0.0504,2.936049480336206,6.8265254e-06,4.403925e-05,1e-07,0.25,-2.3446224,-2.4031916,2.1094592,-7.9342613,4.705844,0.011130261,0.05006047,0.04429301533219764,0.06349206349206331,0.08843957,0.49447814,True,0.46776337035143434
RAD9A,0.9588,0.041200000000000014,3.1472440139160347,1.0869618e-05,5.2521616e-05,1e-07,0.25,-2.3422804,-2.3158588,1.6604576,-7.9811583,4.4576597,0.021142479,0.0774305,0.0687109596819989,0.12594893029675577,0.1942245,0.77233946,True,0.49793041619963496
RASL11B,0.9438,0.05620000000000003,2.820997355052179,7.4053514e-07,3.9589395e-06,1e-07,0.25,-2.3419108,-2.3173828,2.211066,-10.369231,5.0234394,0.0017075255,0.0067628534,0.005678591709256105,0.0113871635610766,0.014054241,0.06989739,True,0.4504026789794171
EGR1,0.9516,0.0484,2.978644768603285,0.00022471989,0.0010578592,1e-07,0.25,-2.3416386,-2.3875027,2.6984599,-10.437679,5.879635,0.3287876,0.80334514,0.3407155025553665,0.5583160800552223,2.8653615,8.475696,True,0.4740187126172034
RASEF,0.9444,0.05559999999999998,2.8323664346874557,4.4704644e-05,0.00022226956,1e-07,0.25,-2.3412023,-2.356989,2.4128017,-11.847287,6.9489326,0.0798682,0.23151357,0.16524701873935274,0.2546583850931666,0.6784573,2.4462886,True,0.4521494390994373
EGOT,0.939,0.061000000000000054,2.7339414617501654,7.369981e-07,3.746597e-06,1e-07,0.25,-2.3404033,-2.3376608,2.709462,-10.893588,7.1757126,0.0017432555,0.009149025,0.00908574673480977,0.014837819185645262,0.014355388,0.073607,True,0.4367892113775153
ZNF248,0.9574,0.04259999999999997,3.112366799386283,2.8117174e-06,1.7444112e-05,1e-07,0.25,-2.339922,-2.396811,2.337271,-9.817602,5.824774,0.007060888,0.032177247,0.030664395229982985,0.042443064182194574,0.05625774,0.31723782,True,0.4930907739235688
CYP4F12,0.9478,0.052200000000000024,2.8990608336247803,7.892666e-06,5.2750845e-05,1e-07,0.25,-2.3397288,-2.3007393,2.1779158,-12.226324,5.4960394,0.0172429,0.064192384,0.0471323111868257,0.08937198067632814,0.17181344,0.6584411,True,0.4622573286608921
ARHGEF10,0.9458,0.054200000000000026,2.859350047835406,3.9240285e-06,1.1156793e-05,1e-07,0.25,-2.3393054,-2.2794132,2.6369922,-10.914195,7.0690756,0.009521264,0.022326248,0.029528676888131763,0.038647342995169066,0.08270038,0.21788548,True,0.4562673259004229
PHC1,0.9472,0.05279999999999996,2.886998894581037,2.0705356e-06,9.2663695e-06,1e-07,0.25,-2.3375728,-2.3512745,2.1477602,-8.674699,5.0576725,0.002906266,0.011795338,0.007382169222032938,0.01794340924775707,0.027309718,0.11533191,True,0.46044661760638095
DICER1-AS1,0.9418,0.05820000000000003,2.7839074218687356,1.8247121e-06,8.423654e-06,1e-07,0.25,-2.3372788,-2.259159,2.024736,-10.102182,6.033698,0.0017118981,0.011933531,0.00908574673480977,0.018978605935127672,0.013678317,0.11608988,True,0.444654788842031
CCDC183,0.9424,0.057599999999999985,2.794907082195586,6.024259e-06,4.1915046e-05,1e-07,0.25,-2.3372352,-2.3156958,2.1174018,-9.154842,4.2968636,0.009888031,0.059286945,0.03634298693923909,0.07108350586611432,0.08716513,0.66693485,True,0.4463673741841321
EPM2AIP1,0.9476,0.0524,2.8950257006709337,6.549169e-06,2.6862737e-05,1e-07,0.25,-2.3356488,-2.2870393,2.4447746,-10.1961565,7.1974115,0.015572469,0.03810769,0.051675184554230584,0.06728778467908882,0.14036097,0.3689575,True,0.46165242355687564
ARHGAP39,0.9392,0.060799999999999965,2.7374385062754003,4.267397e-06,1.7511718e-05,1e-07,0.25,-2.3352823,-2.200232,2.5679994,-11.023718,8.070665,0.00879569,0.024005141,0.030096536059057374,0.04623878536922008,0.073800534,0.24811289,True,0.43734437199728954
FIRRE,0.9454,0.05459999999999998,2.8515740630356436,1.6310896e-06,1.6154347e-05,1e-07,0.25,-2.3333488,-2.3489885,3.5881417,-14.82737,9.9759865,0.0036130832,0.027711373,0.013628620102214658,0.023464458247066954,0.028226664,0.30975136,True,0.4550846558767302
BRIP1,0.9416,0.05840000000000001,2.780264505499244,1.5694918e-06,8.360872e-06,1e-07,0.25,-2.3317413,-2.2834845,2.6934075,-12.790031,7.981534,0.0035895421,0.011103491,0.01533219761499149,0.01587301587301586,0.030555481,0.11053811,True,0.4440861152913382
DNMT3B,0.9460000000000001,0.05399999999999994,2.863258347873262,1.0165378e-06,7.965592e-06,1e-07,0.25,-2.3308184,-2.4427595,3.1956055,-12.622924,9.2693405,0.0010728363,0.012103019,0.0051107325383304945,0.011732229123533467,0.0077456967,0.127198,True,0.4568605356001033
IGFBP3,0.9436,0.056400000000000006,2.817233022322269,6.9231137e-06,3.5020665e-05,1e-07,0.25,-2.3294024,-2.311892,2.7578197,-12.358552,7.7610483,0.014213815,0.04532113,0.019875070982396378,0.04589371980676322,0.13712795,0.5103039,True,0.44982277036764484
KIAA1211L,0.9465999999999999,0.053400000000000114,2.8750656948042206,5.555518e-06,2.907203e-05,1e-07,0.25,-2.3285122,-2.2555676,2.1354241,-9.596642,5.4886703,0.009802207,0.031837344,0.030664395229982985,0.050379572118702455,0.095746316,0.319563,True,0.4586477727155364
PLXNB2,0.9486,0.0514,2.9153488569717028,4.058279e-05,0.0001787686,1e-07,0.25,-2.3284173,-2.3093672,2.006133,-8.940178,5.868722,0.070417486,0.21475993,0.1572969903463942,0.2546583850931666,0.64087915,2.222321,True,0.4646905308398147
BACH2,0.9390000000000001,0.06099999999999994,2.733941461750167,6.242886e-07,3.7018087e-06,1e-07,0.25,-2.3273287,-2.4093513,2.4981527,-12.075108,7.0723886,0.0009459235,0.004869403,0.0028392958546280523,0.006556245686680472,0.007456503,0.04758268,True,0.4367892113775156
EML6,0.9416,0.05840000000000001,2.780264505499244,6.3520804e-07,4.2542592e-06,1e-07,0.25,-2.326054,-2.3588219,2.202161,-9.969651,5.634384,0.0011432079,0.009017044,0.0028392958546280523,0.01414768806073153,0.012964565,0.093096785,True,0.4440861152913382
CFAP69,0.9391999999999999,0.060800000000000076,2.737438506275398,3.3192548e-06,1.5141498e-05,1e-07,0.25,-2.3258731,-2.21521,2.1085157,-9.290581,4.9238815,0.00615638,0.028505791,0.01533219761499149,0.03899240855762593,0.05924714,0.29332712,True,0.43734437199728915
DAGLB,0.9504,0.04959999999999998,2.9528919237865017,5.4866923e-06,2.2259466e-05,1e-07,0.25,-2.32467,-2.3077688,1.9509689,-8.207885,5.8668575,0.009939814,0.02992772,0.03463940942646226,0.05417529330572796,0.078588285,0.30531165,True,0.47024755203834157
OTUD7A,0.9418,0.05820000000000003,2.7839074218687356,6.241765e-07,3.3720612e-06,1e-07,0.25,-2.3236592,-2.4442282,2.2788265,-9.962826,5.647661,0.0012890259,0.0059291758,0.006814310051107327,0.008281573498964806,0.009533809,0.05766909,True,0.444654788842031
MORF4L2-AS1,0.9428,0.05720000000000003,2.8023001084577674,7.7676907e-07,3.6544502e-06,1e-07,0.25,-2.3208294,-2.2877073,2.3735447,-10.241886,7.3792477,0.0009263539,0.0051027625,0.004542873367404884,0.007246376811594206,0.007137705,0.055558242,True,0.4475146436233137
ZNF45,0.946,0.05400000000000005,2.8632583478732596,2.3178825e-06,9.183296e-06,1e-07,0.25,-2.3206086,-2.2836742,2.1770804,-10.272773,6.046419,0.0032483507,0.0118948845,0.010221465076660993,0.018288474810213937,0.028668547,0.1250182,True,0.456860535600103
PPP1R15A,0.9478,0.052200000000000024,2.8990608336247803,0.00019151506,0.00073487347,1e-07,0.25,-2.3182137,-2.336769,2.648771,-10.171047,6.041974,0.34502298,0.7912639,0.36059057353776286,0.5669427191166432,2.8992925,8.330784,True,0.4622573286608921
ZNF558,0.9434,0.056599999999999984,2.813481219562552,3.016678e-06,1.1552449e-05,1e-07,0.25,-2.3179593,-2.2307386,2.444906,-9.498498,5.376482,0.006369101,0.017451147,0.0210107893242476,0.02553485162180816,0.053678885,0.17027299,True,0.44924402052994616
EPHA2,0.9472,0.05279999999999996,2.886998894581037,4.0707215e-05,0.00014689323,1e-07,0.25,-2.3178113,-2.358325,2.730667,-10.379765,8.829539,0.05977152,0.1816457,0.1311754684838161,0.20841959972394636,0.51637185,1.7618093,True,0.46044661760638095
ATF3,0.9514,0.04859999999999998,2.974310857841264,0.00017179643,0.00057767826,1e-07,0.25,-2.3162868,-2.3764396,3.118647,-11.394739,7.3513355,0.32672596,0.645876,0.3168654173764908,0.4858523119392843,2.8720448,6.7461457,True,0.47338635653071826
DNASE1,0.9398,0.06020000000000003,2.747994578881558,6.457569e-06,3.7028727e-05,1e-07,0.25,-2.3142192,-2.3063684,1.9221116,-8.940249,3.7662334,0.0133168055,0.0578187,0.03804656445201592,0.07280883367839865,0.11728866,0.6163388,True,0.43901587164780476
SLC2A3,0.9484,0.05159999999999998,2.911254498449377,2.8413829e-06,1.2565362e-05,1e-07,0.25,-2.3133032,-2.3674116,2.6467721,-11.646388,7.6486244,0.007786324,0.020306136,0.01533219761499149,0.026915113871635633,0.07587949,0.18947834,True,0.464080172626863
IFT122,0.9498,0.05020000000000002,2.9402362207427024,5.383906e-06,2.6608339e-05,1e-07,0.25,-2.313095,-2.2878003,1.7791398,-8.857021,3.8111954,0.009530544,0.03790863,0.02839295854628054,0.056590752242926014,0.08970134,0.39103904,True,0.4683822233670314
PCSK7,0.9451999999999999,0.05480000000000007,2.847706179456818,3.554711e-05,0.00014462523,1e-07,0.25,-2.313079,-2.2969942,2.0040276,-9.576187,6.4934044,0.06333789,0.19258301,0.14934696195343564,0.2536231884057959,0.54271626,1.8782878,True,0.454495177668503
EDRF1,0.9558,0.04420000000000002,3.0738236812785265,6.2732465e-06,3.2796204e-05,1e-07,0.25,-2.3087692,-2.350854,1.9108974,-8.2425165,4.5715857,0.014830883,0.050273355,0.05110732538330497,0.06763285024154568,0.12289394,0.5178424,True,0.4876789521681115
STIM2,0.951,0.049000000000000044,2.9656935708683982,9.713473e-06,4.6166013e-05,1e-07,0.25,-2.3085938,-2.2760801,1.9252187,-8.689439,4.2778883,0.017871251,0.06347398,0.06019307211811475,0.09627329192546542,0.1571303,0.6593416,True,0.4721262757171364
LINC00672,0.9402,0.059799999999999964,2.755086801045413,1.1456926e-06,3.6713009e-06,1e-07,0.25,-2.3080833,-2.2824783,2.4744792,-10.2835655,5.9288235,0.002133309,0.0063440474,0.00908574673480977,0.019668737060041408,0.016934011,0.0627424,True,0.4401352861876692
CDC14A,0.9480000000000001,0.051999999999999935,2.9031106019144453,1.9489373e-06,1.0372064e-05,1e-07,0.25,-2.3070455,-2.2615604,1.9570358,-8.6843195,4.6629124,0.0037781452,0.02146849,0.013628620102214658,0.029330572808833708,0.03225004,0.21117194,True,0.46286358179431875
TAF1C,0.94,0.06000000000000005,2.751535157013593,8.178202e-06,4.900452e-05,1e-07,0.25,-2.3061702,-2.3413749,1.837489,-8.072094,3.8718061,0.010757534,0.056659814,0.03577512776831348,0.06935817805383,0.093994595,0.60010815,True,0.43957506628142484
HIST2H2BE,0.9436,0.056400000000000006,2.817233022322269,3.7900973e-06,1.7067552e-05,1e-07,0.25,-2.3058114,-2.2743206,2.0589025,-8.991189,5.3258305,0.0071530105,0.019259404,0.022714366837024432,0.033126293995859236,0.07347065,0.1966949,True,0.44982277036764484
SCNN1A,0.949,0.051000000000000045,2.9235829803445967,4.246541e-05,0.00018561474,1e-07,0.25,-2.305498,-2.3495436,2.0591836,-8.966418,6.4291334,0.071659714,0.24572824,0.15616127200454297,0.27329192546583875,0.6704531,2.5532672,True,0.46591542498628524
SLC25A25,0.9483999999999999,0.05160000000000009,2.911254498449375,1.6195423e-05,8.195689e-05,1e-07,0.25,-2.305363,-2.3007965,1.9718221,-8.763077,4.9628916,0.030347059,0.11255611,0.08347529812606479,0.15596963423050297,0.26358533,1.1765583,True,0.46408017262686274
ZBTB40,0.9436,0.056400000000000006,2.817233022322269,4.7773465e-06,2.4377117e-05,1e-07,0.25,-2.305094,-2.2164392,1.9175161,-9.55478,4.684309,0.00941971,0.035462096,0.02839295854628054,0.04830917874396127,0.078974575,0.37315965,True,0.44982277036764484
CDHR1,0.9501999999999999,0.049800000000000066,2.94865731444312,2.1067397e-05,9.999565e-05,1e-07,0.25,-2.3045208,-2.33427,2.8852296,-11.15554,6.8299313,0.03371566,0.1194687,0.09028960817717212,0.1266390614216695,0.30174187,1.2324903,True,0.4696243028838667
ITFG2,0.9478,0.052200000000000024,2.8990608336247803,9.625062e-06,5.639478e-05,1e-07,0.25,-2.3043003,-2.4032207,1.7764158,-8.326426,3.6192036,0.019237043,0.08813245,0.059625212947189137,0.10766045548654195,0.16882157,0.904418,True,0.4622573286608921
GRASP,0.9510000000000001,0.04899999999999993,2.9656935708684005,1.9956215e-06,1.588368e-05,1e-07,0.25,-2.3040843,-2.2791243,2.2227345,-12.8085,6.9072285,0.0035705238,0.0164608,0.006814310051107327,0.016563146997929597,0.038943943,0.17436002,True,0.4721262757171367
CEMIP,0.9548000000000001,0.04519999999999991,3.0504045968609756,1.9592662e-05,0.00010721227,1e-07,0.25,-2.303962,-2.2783608,3.2369974,-13.773831,8.935541,0.042757317,0.09449554,0.10278250993753556,0.10110420979986152,0.3615652,0.97725505,True,0.48435744674806924
DIP2A,0.9576,0.04239999999999999,3.1172815665995963,1.7907903e-05,9.870649e-05,1e-07,0.25,-2.3036327,-2.3455563,1.5639786,-7.519409,3.8573246,0.022477081,0.12791316,0.07779670641680868,0.17184265010351873,0.19493867,1.2726724,True,0.4937760314527111
ZNF160,0.9494,0.05059999999999998,2.931878442728327,6.9132075e-06,3.704118e-05,1e-07,0.25,-2.3028998,-2.3307877,1.9062761,-8.87833,3.4907713,0.012979667,0.06337972,0.04372515616127203,0.08316080055210458,0.10740532,0.6575061,True,0.4671459602722071
TSNARE1,0.9492,0.050799999999999956,2.9277229836619862,2.477975e-06,1.6688522e-05,1e-07,0.25,-2.3028781,-2.4512348,2.268658,-8.333129,5.4211426,0.0061891675,0.034002587,0.019875070982396378,0.0383022774327122,0.053411298,0.36376458,True,0.46652998211484026
NPHP3,0.9426,0.05740000000000001,2.798597547557051,2.746968e-06,1.1291996e-05,1e-07,0.25,-2.3027792,-2.23213,2.1701818,-9.68182,5.780493,0.006946101,0.017599,0.019307211811470767,0.029330572808833708,0.06356759,0.17250563,True,0.44694044923483234
